State,Total_Expenses,Product,Sales,Market_Size,Profit,Market,Marketing,Product_Type,Inventory,Type
Iowa,11.0,Decaf Espresso,43.0,Small Market,32.0,Central,0,Espresso,774.0,Decaf
Iowa,11.0,Decaf Espresso,43.0,Small Market,32.0,Central,0,Espresso,688.0,Decaf
Iowa,12.0,Decaf Espresso,43.0,Small Market,31.0,Central,0,Espresso,430.0,Decaf
Iowa,12.0,Decaf Espresso,43.0,Small Market,31.0,Central,0,Espresso,387.0,Decaf
Iowa,11.0,Decaf Espresso,46.0,Small Market,47.0,Central,0,Espresso,731.0,Decaf
Iowa,11.0,Decaf Espresso,46.0,Small Market,47.0,Central,0,Espresso,688.0,Decaf
Iowa,11.0,Decaf Espresso,46.0,Small Market,47.0,Central,0,Espresso,473.0,Decaf
Iowa,130.0,Chamomile,687.0,Small Market,262.0,Central,97,Herbal Tea,1714.0,Decaf
Iowa,116.0,Chamomile,589.0,Small Market,220.0,Central,83,Herbal Tea,1686.0,Decaf
Iowa,117.0,Chamomile,598.0,Small Market,224.0,Central,84,Herbal Tea,1662.0,Decaf
Iowa,108.0,Chamomile,532.0,Small Market,196.0,Central,75,Herbal Tea,1691.0,Decaf
Iowa,71.0,Lemon,376.0,Small Market,151.0,Central,49,Herbal Tea,817.0,Decaf
Iowa,58.0,Lemon,278.0,Small Market,107.0,Central,36,Herbal Tea,803.0,Decaf
Iowa,55.0,Lemon,271.0,Small Market,141.0,Central,33,Herbal Tea,596.0,Decaf
Iowa,63.0,Lemon,342.0,Small Market,188.0,Central,45,Herbal Tea,764.0,Decaf
Iowa,87.0,Darjeeling,456.0,Small Market,141.0,Central,63,Tea,1459.0,Regular
Iowa,96.0,Darjeeling,521.0,Small Market,165.0,Central,72,Tea,1559.0,Regular
Iowa,83.0,Darjeeling,423.0,Small Market,129.0,Central,59,Tea,1778.0,Regular
Iowa,91.0,Darjeeling,509.0,Small Market,220.0,Central,66,Tea,1417.0,Regular
Iowa,91.0,Darjeeling,509.0,Small Market,220.0,Central,66,Tea,1464.0,Regular
Iowa,147.0,Earl Grey,672.0,Small Market,223.0,Central,114,Tea,1783.0,Regular
Louisiana,21.0,Columbian,85.0,Small Market,30.0,South,9,Coffee,777.0,Regular
Louisiana,20.0,Columbian,82.0,Small Market,29.0,South,9,Coffee,768.0,Regular
Louisiana,24.0,Columbian,119.0,Small Market,47.0,South,13,Coffee,829.0,Regular
Louisiana,24.0,Columbian,115.0,Small Market,44.0,South,13,Coffee,834.0,Regular
Louisiana,21.0,Columbian,92.0,Small Market,45.0,South,9,Coffee,776.0,Regular
Louisiana,22.0,Columbian,106.0,Small Market,55.0,South,12,Coffee,822.0,Regular
Louisiana,25.0,Decaf Irish Cream,118.0,Small Market,45.0,South,13,Coffee,851.0,Decaf
Louisiana,20.0,Decaf Irish Cream,85.0,Small Market,31.0,South,9,Coffee,863.0,Decaf
Louisiana,25.0,Decaf Irish Cream,143.0,Small Market,80.0,South,16,Coffee,842.0,Decaf
Louisiana,39.0,Caffe Mocha,133.0,Small Market,45.0,South,15,Espresso,342.0,Regular
Louisiana,38.0,Caffe Mocha,130.0,Small Market,44.0,South,14,Espresso,351.0,Regular
Louisiana,37.0,Caffe Mocha,125.0,Small Market,41.0,South,14,Espresso,371.0,Regular
Louisiana,35.0,Caffe Mocha,104.0,Small Market,30.0,South,12,Espresso,380.0,Regular
Louisiana,39.0,Caffe Mocha,141.0,Small Market,49.0,South,16,Espresso,321.0,Regular
Louisiana,45.0,Caffe Mocha,201.0,Small Market,109.0,South,20,Espresso,400.0,Regular
Louisiana,44.0,Caffe Mocha,185.0,Small Market,96.0,South,20,Espresso,372.0,Regular
Louisiana,41.0,Caffe Mocha,169.0,Small Market,86.0,South,18,Espresso,329.0,Regular
Louisiana,35.0,Caffe Mocha,114.0,Small Market,46.0,South,12,Espresso,320.0,Regular
Louisiana,37.0,Decaf Espresso,114.0,Small Market,31.0,South,14,Espresso,388.0,Decaf
Louisiana,33.0,Decaf Espresso,90.0,Small Market,21.0,South,11,Espresso,462.0,Decaf
Louisiana,37.0,Decaf Espresso,120.0,Small Market,34.0,South,15,Espresso,454.0,Decaf
Louisiana,36.0,Decaf Espresso,106.0,Small Market,27.0,South,13,Espresso,466.0,Decaf
Louisiana,34.0,Decaf Espresso,109.0,Small Market,39.0,South,14,Espresso,410.0,Decaf
Louisiana,33.0,Decaf Espresso,98.0,Small Market,32.0,South,12,Espresso,443.0,Decaf
Louisiana,31.0,Decaf Espresso,89.0,Small Market,29.0,South,11,Espresso,462.0,Decaf
Louisiana,27.0,Chamomile,111.0,Small Market,36.0,South,15,Herbal Tea,593.0,Decaf
Louisiana,46.0,Chamomile,236.0,Small Market,87.0,South,33,Herbal Tea,564.0,Decaf
Louisiana,43.0,Chamomile,214.0,Small Market,77.0,South,31,Herbal Tea,540.0,Decaf
Louisiana,65.0,Lemon,193.0,Small Market,42.0,South,32,Herbal Tea,484.0,Decaf
Louisiana,58.0,Lemon,150.0,Small Market,25.0,South,25,Herbal Tea,599.0,Decaf
Louisiana,56.0,Lemon,159.0,Small Market,39.0,South,27,Herbal Tea,606.0,Decaf
Louisiana,64.0,Lemon,189.0,Small Market,50.0,South,30,Herbal Tea,593.0,Decaf
Louisiana,86.0,Caffe Latte,160.0,Small Market,1.0,South,57,Espresso,187.0,Regular
Louisiana,73.0,Caffe Latte,127.0,Small Market,-4.0,South,48,Espresso,-267.0,Regular
Louisiana,67.0,Caffe Latte,112.0,Small Market,-8.0,South,42,Espresso,-395.0,Regular
Louisiana,79.0,Caffe Latte,140.0,Small Market,-4.0,South,49,Espresso,-1053.0,Regular
Louisiana,23.0,Columbian,99.0,Small Market,36.0,South,11,Coffee,793.0,Regular
Louisiana,23.0,Columbian,99.0,Small Market,36.0,South,11,Coffee,843.0,Regular
Louisiana,25.0,Columbian,119.0,Small Market,46.0,South,13,Coffee,834.0,Regular
Louisiana,25.0,Columbian,120.0,Small Market,46.0,South,13,Coffee,845.0,Regular
Louisiana,21.0,Columbian,98.0,Small Market,50.0,South,11,Coffee,793.0,Regular
Louisiana,25.0,Columbian,127.0,Small Market,68.0,South,13,Coffee,834.0,Regular
Louisiana,24.0,Columbian,123.0,Small Market,65.0,South,13,Coffee,834.0,Regular
Louisiana,25.0,Decaf Irish Cream,121.0,Small Market,47.0,South,13,Coffee,767.0,Decaf
Louisiana,24.0,Decaf Irish Cream,121.0,Small Market,48.0,South,13,Coffee,779.0,Decaf
Louisiana,25.0,Decaf Irish Cream,130.0,Small Market,52.0,South,14,Coffee,803.0,Decaf
Louisiana,27.0,Decaf Irish Cream,144.0,Small Market,58.0,South,16,Coffee,842.0,Decaf
Louisiana,27.0,Decaf Irish Cream,144.0,Small Market,58.0,South,16,Coffee,870.0,Decaf
Louisiana,21.0,Decaf Irish Cream,91.0,Small Market,44.0,South,9,Coffee,777.0,Decaf
Louisiana,42.0,Caffe Mocha,167.0,Small Market,63.0,South,19,Espresso,346.0,Regular
Louisiana,39.0,Caffe Mocha,142.0,Small Market,67.0,South,15,Espresso,342.0,Regular
Louisiana,33.0,Caffe Mocha,103.0,Small Market,41.0,South,12,Espresso,380.0,Regular
Louisiana,35.0,Caffe Mocha,125.0,Small Market,57.0,South,14,Espresso,366.0,Regular
Louisiana,39.0,Caffe Mocha,150.0,Small Market,73.0,South,16,Espresso,321.0,Regular
Louisiana,37.0,Decaf Espresso,110.0,Small Market,28.0,South,14,Espresso,410.0,Decaf
Louisiana,36.0,Decaf Espresso,99.0,Small Market,23.0,South,12,Espresso,443.0,Decaf
Louisiana,37.0,Decaf Espresso,113.0,Small Market,30.0,South,14,Espresso,449.0,Decaf
Louisiana,37.0,Decaf Espresso,120.0,Small Market,45.0,South,14,Espresso,449.0,Decaf
Louisiana,36.0,Decaf Espresso,113.0,Small Market,40.0,South,13,Espresso,466.0,Decaf
Louisiana,28.0,Chamomile,106.0,Small Market,32.0,South,15,Herbal Tea,587.0,Decaf
Louisiana,35.0,Chamomile,159.0,Small Market,55.0,South,22,Herbal Tea,572.0,Decaf
Louisiana,29.0,Chamomile,125.0,Small Market,55.0,South,16,Herbal Tea,623.0,Decaf
Louisiana,28.0,Chamomile,119.0,Small Market,52.0,South,16,Herbal Tea,617.0,Decaf
Louisiana,28.0,Chamomile,117.0,Small Market,50.0,South,15,Herbal Tea,611.0,Decaf
Louisiana,46.0,Chamomile,251.0,Small Market,129.0,South,33,Herbal Tea,564.0,Decaf
Louisiana,65.0,Lemon,189.0,Small Market,39.0,South,32,Herbal Tea,476.0,Decaf
Louisiana,61.0,Lemon,169.0,Small Market,32.0,South,28,Herbal Tea,580.0,Decaf
Louisiana,62.0,Lemon,169.0,Small Market,31.0,South,28,Herbal Tea,613.0,Decaf
Louisiana,68.0,Lemon,213.0,Small Market,62.0,South,32,Herbal Tea,494.0,Decaf
Louisiana,57.0,Lemon,167.0,Small Market,44.0,South,28,Herbal Tea,580.0,Decaf
Louisiana,59.0,Lemon,163.0,Small Market,39.0,South,25,Herbal Tea,619.0,Decaf
Louisiana,88.0,Caffe Latte,155.0,Small Market,2.0,South,58,Espresso,342.0,Regular
Louisiana,86.0,Caffe Latte,150.0,Small Market,1.0,South,57,Espresso,187.0,Regular
Louisiana,78.0,Caffe Latte,128.0,Small Market,-3.0,South,48,Espresso,-267.0,Regular
Louisiana,85.0,Caffe Latte,149.0,Small Market,2.0,South,56,Espresso,-613.0,Regular
Louisiana,83.0,Caffe Latte,144.0,Small Market,1.0,South,54,Espresso,-762.0,Regular
Louisiana,88.0,Caffe Latte,165.0,Small Market,3.0,South,58,Espresso,342.0,Regular
Louisiana,85.0,Caffe Latte,159.0,Small Market,3.0,South,56,Espresso,-613.0,Regular
Louisiana,85.0,Caffe Latte,157.0,Small Market,1.0,South,55,Espresso,-906.0,Regular
Louisiana,22.0,Columbian,94.0,Small Market,34.0,South,10,Coffee,772.0,Regular
Louisiana,24.0,Columbian,107.0,Small Market,40.0,South,12,Coffee,822.0,Regular
Louisiana,22.0,Columbian,95.0,Small Market,47.0,South,9,Coffee,777.0,Regular
Louisiana,20.0,Columbian,87.0,Small Market,43.0,South,9,Coffee,768.0,Regular
Louisiana,21.0,Columbian,98.0,Small Market,50.0,South,11,Coffee,843.0,Regular
Louisiana,24.0,Columbian,127.0,Small Market,70.0,South,13,Coffee,829.0,Regular
Louisiana,23.0,Decaf Irish Cream,129.0,Small Market,72.0,South,14,Coffee,803.0,Decaf
Louisiana,20.0,Decaf Irish Cream,91.0,Small Market,46.0,South,9,Coffee,863.0,Decaf
Louisiana,43.0,Caffe Mocha,180.0,Small Market,70.0,South,20,Espresso,400.0,Regular
Louisiana,38.0,Caffe Mocha,126.0,Small Market,41.0,South,14,Espresso,366.0,Regular
Louisiana,34.0,Caffe Mocha,124.0,Small Market,57.0,South,14,Espresso,371.0,Regular
Louisiana,41.0,Caffe Mocha,161.0,Small Market,79.0,South,17,Espresso,349.0,Regular
Louisiana,41.0,Decaf Espresso,150.0,Small Market,48.0,South,19,Espresso,390.0,Decaf
Louisiana,43.0,Decaf Espresso,168.0,Small Market,75.0,South,19,Espresso,390.0,Decaf
Louisiana,36.0,Decaf Espresso,120.0,Small Market,46.0,South,14,Espresso,454.0,Decaf
Louisiana,37.0,Decaf Espresso,128.0,Small Market,50.0,South,15,Espresso,454.0,Decaf
Louisiana,28.0,Chamomile,112.0,Small Market,35.0,South,16,Herbal Tea,623.0,Decaf
Louisiana,28.0,Chamomile,112.0,Small Market,35.0,South,16,Herbal Tea,617.0,Decaf
Louisiana,28.0,Chamomile,110.0,Small Market,34.0,South,15,Herbal Tea,611.0,Decaf
Louisiana,45.0,Chamomile,231.0,Small Market,85.0,South,33,Herbal Tea,552.0,Decaf
Louisiana,25.0,Chamomile,110.0,Small Market,50.0,South,15,Herbal Tea,593.0,Decaf
Louisiana,26.0,Chamomile,105.0,Small Market,44.0,South,15,Herbal Tea,587.0,Decaf
Louisiana,35.0,Chamomile,169.0,Small Market,82.0,South,22,Herbal Tea,572.0,Decaf
Louisiana,63.0,Lemon,178.0,Small Market,35.0,South,30,Herbal Tea,494.0,Decaf
Louisiana,63.0,Lemon,173.0,Small Market,33.0,South,29,Herbal Tea,529.0,Decaf
Louisiana,64.0,Lemon,184.0,Small Market,38.0,South,31,Herbal Tea,601.0,Decaf
Louisiana,63.0,Lemon,190.0,Small Market,52.0,South,30,Herbal Tea,494.0,Decaf
Louisiana,59.0,Lemon,171.0,Small Market,46.0,South,29,Herbal Tea,529.0,Decaf
Louisiana,64.0,Lemon,196.0,Small Market,56.0,South,31,Herbal Tea,601.0,Decaf
Louisiana,63.0,Caffe Latte,104.0,Small Market,-10.0,South,39,Espresso,-508.0,Regular
Louisiana,21.0,Columbian,86.0,Small Market,30.0,South,9,Coffee,776.0,Regular
Louisiana,24.0,Columbian,118.0,Small Market,46.0,South,13,Coffee,839.0,Regular
Louisiana,22.0,Columbian,100.0,Small Market,50.0,South,10,Coffee,772.0,Regular
Louisiana,22.0,Columbian,117.0,Small Market,63.0,South,13,Coffee,839.0,Regular
Louisiana,24.0,Decaf Irish Cream,115.0,Small Market,44.0,South,13,Coffee,772.0,Decaf
Louisiana,28.0,Decaf Irish Cream,154.0,Small Market,63.0,South,17,Coffee,864.0,Decaf
Louisiana,25.0,Decaf Irish Cream,126.0,Small Market,50.0,South,14,Coffee,857.0,Decaf
Louisiana,19.0,Decaf Irish Cream,78.0,Small Market,28.0,South,8,Coffee,856.0,Decaf
Louisiana,24.0,Decaf Irish Cream,123.0,Small Market,65.0,South,13,Coffee,772.0,Decaf
Louisiana,24.0,Decaf Irish Cream,129.0,Small Market,71.0,South,13,Coffee,779.0,Decaf
Louisiana,25.0,Decaf Irish Cream,143.0,Small Market,80.0,South,16,Coffee,870.0,Decaf
Louisiana,25.0,Decaf Irish Cream,134.0,Small Market,74.0,South,14,Coffee,857.0,Decaf
Louisiana,19.0,Decaf Irish Cream,83.0,Small Market,42.0,South,8,Coffee,856.0,Decaf
Louisiana,44.0,Caffe Mocha,174.0,Small Market,65.0,South,20,Espresso,372.0,Regular
Louisiana,42.0,Caffe Mocha,178.0,Small Market,93.0,South,19,Espresso,346.0,Regular
Louisiana,39.0,Decaf Espresso,129.0,Small Market,38.0,South,16,Espresso,376.0,Decaf
Louisiana,33.0,Decaf Espresso,90.0,Small Market,21.0,South,11,Espresso,458.0,Decaf
Louisiana,37.0,Decaf Espresso,121.0,Small Market,46.0,South,14,Espresso,388.0,Decaf
Louisiana,31.0,Decaf Espresso,89.0,Small Market,29.0,South,11,Espresso,458.0,Decaf
Louisiana,38.0,Chamomile,176.0,Small Market,61.0,South,25,Herbal Tea,581.0,Decaf
Louisiana,29.0,Chamomile,127.0,Small Market,56.0,South,17,Herbal Tea,605.0,Decaf
Louisiana,35.0,Chamomile,174.0,Small Market,84.0,South,25,Herbal Tea,581.0,Decaf
Louisiana,65.0,Lemon,190.0,Small Market,40.0,South,32,Herbal Tea,494.0,Decaf
Louisiana,64.0,Lemon,177.0,Small Market,34.0,South,30,Herbal Tea,593.0,Decaf
Louisiana,65.0,Lemon,201.0,Small Market,58.0,South,32,Herbal Tea,476.0,Decaf
Louisiana,97.0,Caffe Latte,180.0,Small Market,8.0,South,68,Espresso,522.0,Regular
Louisiana,85.0,Caffe Latte,147.0,Small Market,1.0,South,55,Espresso,-906.0,Regular
Louisiana,102.0,Caffe Latte,201.0,Small Market,12.0,South,68,Espresso,522.0,Regular
Louisiana,83.0,Caffe Latte,153.0,Small Market,1.0,South,54,Espresso,-762.0,Regular
Louisiana,25.0,Columbian,128.0,Small Market,68.0,South,13,Coffee,845.0,Regular
Louisiana,20.0,Decaf Irish Cream,81.0,Small Market,28.0,South,9,Coffee,777.0,Decaf
Louisiana,25.0,Decaf Irish Cream,129.0,Small Market,70.0,South,13,Coffee,767.0,Decaf
Louisiana,26.0,Decaf Irish Cream,153.0,Small Market,87.0,South,17,Coffee,864.0,Decaf
Louisiana,25.0,Decaf Irish Cream,126.0,Small Market,67.0,South,13,Coffee,851.0,Decaf
Louisiana,41.0,Caffe Mocha,151.0,Small Market,53.0,South,17,Espresso,349.0,Regular
Louisiana,41.0,Caffe Mocha,159.0,Small Market,58.0,South,18,Espresso,329.0,Regular
Louisiana,35.0,Caffe Mocha,107.0,Small Market,31.0,South,12,Espresso,320.0,Regular
Louisiana,35.0,Caffe Mocha,129.0,Small Market,61.0,South,14,Espresso,351.0,Regular
Louisiana,40.0,Decaf Espresso,137.0,Small Market,41.0,South,17,Espresso,382.0,Decaf
Louisiana,36.0,Decaf Espresso,113.0,Small Market,31.0,South,14,Espresso,454.0,Decaf
Louisiana,40.0,Decaf Espresso,146.0,Small Market,61.0,South,17,Espresso,382.0,Decaf
Louisiana,39.0,Decaf Espresso,137.0,Small Market,56.0,South,16,Espresso,376.0,Decaf
Louisiana,29.0,Chamomile,119.0,Small Market,38.0,South,17,Herbal Tea,605.0,Decaf
Louisiana,28.0,Chamomile,111.0,Small Market,35.0,South,15,Herbal Tea,599.0,Decaf
Louisiana,26.0,Chamomile,110.0,Small Market,48.0,South,15,Herbal Tea,599.0,Decaf
Louisiana,45.0,Chamomile,246.0,Small Market,126.0,South,33,Herbal Tea,552.0,Decaf
Louisiana,43.0,Chamomile,228.0,Small Market,114.0,South,31,Herbal Tea,540.0,Decaf
Louisiana,60.0,Lemon,160.0,Small Market,28.0,South,27,Herbal Tea,606.0,Decaf
Louisiana,59.0,Lemon,153.0,Small Market,26.0,South,25,Herbal Tea,619.0,Decaf
Louisiana,65.0,Lemon,206.0,Small Market,62.0,South,32,Herbal Tea,484.0,Decaf
Louisiana,58.0,Lemon,167.0,Small Market,43.0,South,28,Herbal Tea,613.0,Decaf
Louisiana,58.0,Lemon,160.0,Small Market,37.0,South,25,Herbal Tea,599.0,Decaf
Louisiana,86.0,Caffe Latte,150.0,Small Market,1.0,South,57,Espresso,37.0,Regular
Louisiana,87.0,Caffe Latte,154.0,Small Market,3.0,South,58,Espresso,-113.0,Regular
Louisiana,72.0,Caffe Latte,113.0,Small Market,-6.0,South,42,Espresso,-395.0,Regular
Louisiana,68.0,Caffe Latte,105.0,Small Market,-7.0,South,39,Espresso,-508.0,Regular
Louisiana,79.0,Caffe Latte,131.0,Small Market,-3.0,South,49,Espresso,-1053.0,Regular
Louisiana,86.0,Caffe Latte,160.0,Small Market,1.0,South,57,Espresso,37.0,Regular
Louisiana,81.0,Caffe Latte,153.0,Small Market,4.0,South,58,Espresso,-113.0,Regular
Massachusetts,54.0,Columbian,553.0,Major Market,589.0,East,22,Coffee,-348.0,Regular
Massachusetts,17.0,Green Tea,44.0,Major Market,9.0,East,5,Tea,486.0,Regular
Massachusetts,62.0,Caffe Mocha,105.0,Major Market,6.0,East,33,Espresso,540.0,Regular
Massachusetts,72.0,Caffe Mocha,99.0,Major Market,-20.0,East,42,Espresso,571.0,Regular
Massachusetts,77.0,Caffe Mocha,125.0,Major Market,-18.0,East,47,Espresso,458.0,Regular
Massachusetts,58.0,Caffe Mocha,104.0,Major Market,8.0,East,33,Espresso,540.0,Regular
Massachusetts,76.0,Caffe Mocha,128.0,Major Market,-12.0,East,47,Espresso,554.0,Regular
Massachusetts,55.0,Lemon,130.0,Major Market,17.0,East,22,Herbal Tea,338.0,Decaf
Massachusetts,51.0,Lemon,109.0,Major Market,9.0,East,18,Herbal Tea,414.0,Decaf
Massachusetts,53.0,Lemon,128.0,Major Market,19.0,East,20,Herbal Tea,404.0,Decaf
Massachusetts,20.0,Darjeeling,72.0,Major Market,23.0,East,8,Tea,862.0,Regular
Massachusetts,21.0,Darjeeling,88.0,Major Market,31.0,East,10,Tea,862.0,Regular
Massachusetts,65.0,Regular Espresso,298.0,Major Market,84.0,East,41,Espresso,1156.0,Regular
Massachusetts,66.0,Regular Espresso,298.0,Major Market,83.0,East,41,Espresso,1245.0,Regular
Massachusetts,60.0,Regular Espresso,288.0,Major Market,112.0,East,40,Espresso,1304.0,Regular
Massachusetts,53.0,Columbian,510.0,Major Market,390.0,East,22,Coffee,-3534.0,Regular
Massachusetts,49.0,Columbian,546.0,Major Market,599.0,East,21,Coffee,-663.0,Regular
Massachusetts,53.0,Columbian,543.0,Major Market,579.0,East,22,Coffee,-3534.0,Regular
Massachusetts,19.0,Green Tea,80.0,Major Market,29.0,East,8,Tea,482.0,Regular
Massachusetts,15.0,Green Tea,44.0,Major Market,14.0,East,5,Tea,478.0,Regular
Massachusetts,70.0,Caffe Mocha,111.0,Major Market,-3.0,East,40,Espresso,543.0,Regular
Massachusetts,19.0,Darjeeling,80.0,Major Market,39.0,East,8,Tea,820.0,Regular
Massachusetts,21.0,Darjeeling,94.0,Major Market,46.0,East,10,Tea,862.0,Regular
Massachusetts,69.0,Regular Espresso,325.0,Major Market,94.0,East,45,Espresso,1091.0,Regular
Massachusetts,66.0,Regular Espresso,306.0,Major Market,87.0,East,42,Espresso,1319.0,Regular
Massachusetts,55.0,Columbian,494.0,Major Market,367.0,East,23,Coffee,558.0,Regular
Massachusetts,51.0,Columbian,576.0,Major Market,465.0,East,19,Coffee,-2572.0,Regular
Massachusetts,58.0,Columbian,553.0,Major Market,572.0,East,23,Coffee,558.0,Regular
Massachusetts,17.0,Green Tea,49.0,Major Market,12.0,East,5,Tea,464.0,Regular
Massachusetts,16.0,Green Tea,44.0,Major Market,10.0,East,5,Tea,478.0,Regular
Massachusetts,17.0,Green Tea,53.0,Major Market,15.0,East,5,Tea,480.0,Regular
Massachusetts,77.0,Caffe Mocha,114.0,Major Market,-16.0,East,48,Espresso,491.0,Regular
Massachusetts,72.0,Caffe Mocha,113.0,Major Market,-22.0,East,48,Espresso,491.0,Regular
Massachusetts,60.0,Caffe Mocha,110.0,Major Market,10.0,East,36,Espresso,560.0,Regular
Massachusetts,49.0,Lemon,117.0,Major Market,17.0,East,20,Herbal Tea,361.0,Decaf
Massachusetts,18.0,Darjeeling,57.0,Major Market,16.0,East,6,Tea,868.0,Regular
Massachusetts,19.0,Darjeeling,84.0,Major Market,42.0,East,8,Tea,813.0,Regular
Massachusetts,17.0,Darjeeling,56.0,Major Market,22.0,East,6,Tea,868.0,Regular
Massachusetts,64.0,Regular Espresso,291.0,Major Market,82.0,East,40,Espresso,1292.0,Regular
Massachusetts,61.0,Regular Espresso,295.0,Major Market,115.0,East,41,Espresso,1245.0,Regular
Massachusetts,49.0,Columbian,665.0,Major Market,564.0,East,17,Coffee,-1493.0,Regular
Massachusetts,49.0,Columbian,664.0,Major Market,563.0,East,17,Coffee,-2033.0,Regular
Massachusetts,16.0,Green Tea,41.0,Major Market,9.0,East,4,Tea,484.0,Regular
Massachusetts,78.0,Caffe Mocha,128.0,Major Market,-4.0,East,49,Espresso,451.0,Regular
Massachusetts,77.0,Caffe Mocha,125.0,Major Market,-4.0,East,47,Espresso,446.0,Regular
Massachusetts,77.0,Caffe Mocha,98.0,Major Market,-31.0,East,47,Espresso,520.0,Regular
Massachusetts,55.0,Lemon,129.0,Major Market,16.0,East,22,Herbal Tea,325.0,Decaf
Massachusetts,54.0,Lemon,121.0,Major Market,13.0,East,20,Herbal Tea,337.0,Decaf
Massachusetts,50.0,Lemon,103.0,Major Market,7.0,East,17,Herbal Tea,422.0,Decaf
Massachusetts,55.0,Lemon,141.0,Major Market,27.0,East,22,Herbal Tea,331.0,Decaf
Massachusetts,19.0,Darjeeling,80.0,Major Market,29.0,East,8,Tea,821.0,Regular
Massachusetts,17.0,Darjeeling,55.0,Major Market,16.0,East,6,Tea,865.0,Regular
Massachusetts,19.0,Darjeeling,66.0,Major Market,20.0,East,7,Tea,859.0,Regular
Massachusetts,20.0,Darjeeling,85.0,Major Market,42.0,East,8,Tea,817.0,Regular
Massachusetts,16.0,Darjeeling,55.0,Major Market,22.0,East,6,Tea,865.0,Regular
Massachusetts,71.0,Regular Espresso,340.0,Major Market,99.0,East,47,Espresso,1073.0,Regular
Massachusetts,69.0,Regular Espresso,325.0,Major Market,94.0,East,45,Espresso,1059.0,Regular
Massachusetts,74.0,Regular Espresso,363.0,Major Market,108.0,East,50,Espresso,1283.0,Regular
Massachusetts,69.0,Regular Espresso,346.0,Major Market,140.0,East,45,Espresso,1091.0,Regular
Massachusetts,69.0,Regular Espresso,343.0,Major Market,137.0,East,45,Espresso,1267.0,Regular
Massachusetts,48.0,Columbian,649.0,Major Market,547.0,East,17,Coffee,-1006.0,Regular
Massachusetts,46.0,Columbian,658.0,Major Market,777.0,East,17,Coffee,-2033.0,Regular
Massachusetts,17.0,Green Tea,50.0,Major Market,13.0,East,5,Tea,482.0,Regular
Massachusetts,17.0,Green Tea,53.0,Major Market,19.0,East,5,Tea,482.0,Regular
Massachusetts,77.0,Caffe Mocha,117.0,Major Market,-12.0,East,47,Espresso,458.0,Regular
Massachusetts,90.0,Caffe Mocha,141.0,Major Market,-36.0,East,57,Espresso,435.0,Regular
Massachusetts,54.0,Lemon,124.0,Major Market,15.0,East,20,Herbal Tea,410.0,Decaf
Massachusetts,20.0,Darjeeling,82.0,Major Market,29.0,East,9,Tea,870.0,Regular
Massachusetts,20.0,Darjeeling,77.0,Major Market,34.0,East,8,Tea,862.0,Regular
Massachusetts,65.0,Regular Espresso,291.0,Major Market,81.0,East,40,Espresso,1304.0,Regular
Massachusetts,75.0,Regular Espresso,382.0,Major Market,156.0,East,47,Espresso,1091.0,Regular
Massachusetts,74.0,Regular Espresso,387.0,Major Market,160.0,East,50,Espresso,1283.0,Regular
Massachusetts,55.0,Columbian,470.0,Major Market,340.0,East,24,Coffee,235.0,Regular
Massachusetts,54.0,Columbian,519.0,Major Market,397.0,East,22,Coffee,-348.0,Regular
Massachusetts,54.0,Columbian,524.0,Major Market,543.0,East,23,Coffee,-54.0,Regular
Massachusetts,45.0,Columbian,643.0,Major Market,755.0,East,17,Coffee,-1006.0,Regular
Massachusetts,51.0,Columbian,614.0,Major Market,690.0,East,19,Coffee,-2572.0,Regular
Massachusetts,16.0,Green Tea,56.0,Major Market,24.0,East,5,Tea,454.0,Regular
Massachusetts,16.0,Green Tea,44.0,Major Market,12.0,East,5,Tea,486.0,Regular
Massachusetts,19.0,Green Tea,78.0,Major Market,37.0,East,8,Tea,490.0,Regular
Massachusetts,76.0,Caffe Mocha,116.0,Major Market,-11.0,East,46,Espresso,542.0,Regular
Massachusetts,76.0,Caffe Mocha,120.0,Major Market,-8.0,East,47,Espresso,554.0,Regular
Massachusetts,78.0,Caffe Mocha,136.0,Major Market,-6.0,East,49,Espresso,451.0,Regular
Massachusetts,77.0,Caffe Mocha,133.0,Major Market,-6.0,East,47,Espresso,446.0,Regular
Massachusetts,76.0,Caffe Mocha,124.0,Major Market,-16.0,East,46,Espresso,542.0,Regular
Massachusetts,54.0,Lemon,129.0,Major Market,19.0,East,20,Herbal Tea,337.0,Decaf
